#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	981130	4	PDT000830182.1	2020-09-05T05:17:53Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16063795	PDG000000001.2001	Listeria monocytogenes	GCA_014506985.1		Not available		2020-08		PHE	3.8.4	2020-07-16.2	COMBINED	PRJNA248549		258980	27	3043572	PAIRED	ILLUMINA	SRR12594704	PHE	2020-09-05T04:01:04Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAVYDI	AAVYDI000000000.1
Listeria monocytogenes	988307	4	PDT000839452.1	2020-09-20T05:20:34Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16221594	PDG000000001.2001	Listeria monocytogenes	GCA_014661095.1		Not available		2020-09		PHE	3.8.4	2020-07-16.2	COMBINED	PRJNA248549		290061	19	3019858	PAIRED	ILLUMINA	SRR12676742	PHE	2020-09-20T04:01:34Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWFIT	AAWFIT000000000.1
Listeria monocytogenes	995415	1/2a	PDT000853711.1	2020-10-03T04:15:38Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16354319	PDG000000001.2001	Listeria monocytogenes	GCA_015153835.1		Not available		2020-09		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		352524	48	3391387	PAIRED	ILLUMINA	SRR12765732	PHE	2020-10-03T04:00:40Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWXPM	AAWXPM000000000.1
Listeria monocytogenes	406726	1/2a	PDT000854493.1	2020-10-05T04:23:13Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16363601	PDG000000001.2001	Listeria monocytogenes	GCA_015142435.1		Not available		2015-01		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		283177	29	2968838	PAIRED	ILLUMINA	SRR12769538	PHE	2020-10-05T04:00:49Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWXJD	AAWXJD000000000.1
Listeria monocytogenes			PDT000856892.1	2020-10-07T20:27:11Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229017	PDG000000001.2001	Listeria monocytogenes					2007			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		502456	31	3140249	PAIRED	ILLUMINA	DRR229547	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856896.1	2020-10-07T20:27:12Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229021	PDG000000001.2001	Listeria monocytogenes					2013			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		144065	49	3075364	PAIRED	ILLUMINA	DRR229551	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856898.1	2020-10-07T20:27:13Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229023	PDG000000001.2001	Listeria monocytogenes					2013			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		477725	25	3147100	PAIRED	ILLUMINA	DRR229553	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856900.1	2020-10-07T20:27:14Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229025	PDG000000001.2001	Listeria monocytogenes					2015			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		262335	28	3004292	PAIRED	ILLUMINA	DRR229555	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856901.1	2020-10-07T20:27:14Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229026	PDG000000001.2001	Listeria monocytogenes					2017			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		261211	27	3046763	PAIRED	ILLUMINA	DRR229556	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856903.1	2020-10-07T20:27:15Z	Japan		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMD00229028	PDG000000001.2001	Listeria monocytogenes					2016			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		449297	49	3221959	PAIRED	ILLUMINA	DRR229558	TOHOKU	2020-09-29T00:41:36Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000856904.1	2020-10-07T20:27:15Z	Japan		clinical				Homo sapiens	lin=COMPLETE	SAMD00229029	PDG000000001.2001	Listeria monocytogenes					2015			3.8.4	2020-09-30.1	NUCLEOTIDE	PRJDB9929		319274	34	3004502	PAIRED	ILLUMINA	DRR229559	TOHOKU	2020-09-29T00:41:36Z	1639			lin=COMPLETE				1639		
Listeria monocytogenes	997095	4	PDT000859089.1	2020-10-09T05:22:53Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16399179	PDG000000001.2001	Listeria monocytogenes	GCA_015012255.1		Not available		2020-09		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		281638	35	2950283	PAIRED	ILLUMINA	SRR12798042	PHE	2020-10-09T04:12:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWRUI	AAWRUI000000000.1
Listeria monocytogenes	998486	4	PDT000859342.1	2020-10-10T05:26:56Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16408266	PDG000000001.2001	Listeria monocytogenes	GCA_015008575.1		Not available		2020-09	arsD=HMM	PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		369771	28	3053070	PAIRED	ILLUMINA	SRR12803301	PHE	2020-10-10T04:00:55Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWRNU	AAWRNU000000000.1
Listeria monocytogenes	1003550	1/2b	PDT000862548.1	2020-10-20T00:27:20Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16452367	PDG000000001.2001	Listeria monocytogenes	GCA_014953355.1		Not available		2020-10		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		389532	23	3076271	PAIRED	ILLUMINA	SRR12826370	PHE	2020-10-19T23:36:39Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWPNZ	AAWPNZ000000000.1
Listeria monocytogenes	1008758	1/2a	PDT000866714.1	2020-10-24T04:23:38Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16533233	PDG000000001.2001	Listeria monocytogenes	GCA_014978125.1		Not available		2020-10		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		375703	20	3070566	PAIRED	ILLUMINA	SRR12885176	PHE	2020-10-24T04:00:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWNCN	AAWNCN000000000.1
Listeria monocytogenes	1013288	1/2a	PDT000872697.1	2020-10-30T06:26:23Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN16597240	PDG000000001.2001	Listeria monocytogenes	GCA_015134255.1		Not available		2020-10		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		548326	18	2986246	PAIRED	ILLUMINA	SRR12938500	PHE	2020-10-30T04:40:30Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAWWUC	AAWWUC000000000.1
Listeria monocytogenes	1016749	4	PDT000880686.1	2020-11-06T05:26:31Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16678451	PDG000000001.2001	Listeria monocytogenes	GCA_015247185.1		Not available		2020-10		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		477567	23	3012006	PAIRED	ILLUMINA	SRR12995072	PHE	2020-11-06T05:01:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXBLC	AAXBLC000000000.1
Listeria monocytogenes	1016722	1/2a	PDT000880687.1	2020-11-06T05:26:32Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	abc-f=HMM,fosX=MISTRANSLATION,lin=COMPLETE	SAMN16678450	PDG000000001.2001	Listeria monocytogenes	GCA_015247235.1		Not available		2020-10		PHE	3.8.28	2020-09-30.1	COMBINED	PRJNA248549		476426	22	3047856	PAIRED	ILLUMINA	SRR12995075	PHE	2020-11-06T05:01:19Z	1639		Contig	abc-f=HMM,fosX=MISTRANSLATION,lin=COMPLETE	SKESA v. 2.2			1639	AAXBLB	AAXBLB000000000.1
Listeria monocytogenes			PDT000882232.1	2020-11-07T12:25:52Z	Greece		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4586018	PDG000000001.2001	Listeria monocytogenes	GCA_015321985.1				2017-06-30		Greece	3.8.28	2020-09-30.1	COMBINED	PRJEB26045		475903	17	2964849	PAIRED	ILLUMINA	ERR2521203	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBVK	DACBVK000000000.1
Listeria monocytogenes			PDT000882233.1	2020-11-07T12:25:52Z	Greece		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4586019	PDG000000001.2001	Listeria monocytogenes	GCA_015315625.1				2017-06-30		Greece	3.8.28	2020-09-30.1	COMBINED	PRJEB26045		321203	16	3076324	PAIRED	ILLUMINA	ERR2521204	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBUS	DACBUS000000000.1
Listeria monocytogenes			PDT000882234.1	2020-11-07T12:25:52Z	Greece		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4586020	PDG000000001.2001	Listeria monocytogenes	GCA_015315585.1				2017-06-30		Greece	3.8.28	2020-09-30.1	COMBINED	PRJEB26045		477642	20	3014381	PAIRED	ILLUMINA	ERR2521205	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBUQ	DACBUQ000000000.1
Listeria monocytogenes			PDT000882255.1	2020-11-07T13:23:20Z	Slovenia		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587811	PDG000000001.2001	Listeria monocytogenes	GCA_015314845.1				2016		Slovenia	3.8.28	2020-09-30.1	COMBINED	PRJEB26072		516970	13	3004836	PAIRED	ILLUMINA	ERR2523016	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBTG	DACBTG000000000.1
Listeria monocytogenes			PDT000882259.1	2020-11-07T13:23:22Z	Slovenia		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587815	PDG000000001.2001	Listeria monocytogenes	GCA_015314865.1				2016		Slovenia	3.8.28	2020-09-30.1	COMBINED	PRJEB26072		437051	21	3106117	PAIRED	ILLUMINA	ERR2523020	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBTF	DACBTF000000000.1
Listeria monocytogenes			PDT000882261.1	2020-11-07T14:23:11Z	Slovenia		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA4587806	PDG000000001.2001	Listeria monocytogenes	GCA_015315225.1				2016		Slovenia	3.8.28	2020-09-30.1	COMBINED	PRJEB26072		516971	11	2991375	PAIRED	ILLUMINA	ERR2523011	EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL	2020-04-02T01:09:56Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DACBUB	DACBUB000000000.1
Listeria monocytogenes			PDT000890582.1	2020-11-15T14:26:08Z	Portugal		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA7377183	PDG000000001.2001	Listeria monocytogenes					2020			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB31216		56682	93	2971263	PAIRED	ILLUMINA	ERR4659334	NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE	2020-10-08T13:44:54Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000890586.1	2020-11-15T14:26:09Z	Portugal		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA7377176	PDG000000001.2001	Listeria monocytogenes					2020			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB31216		134545	52	2988972	PAIRED	ILLUMINA	ERR4659338	NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE	2020-10-08T13:44:54Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000890588.1	2020-11-15T14:26:10Z	Portugal		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA7377182	PDG000000001.2001	Listeria monocytogenes					2020			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB31216		91622	74	3011723	PAIRED	ILLUMINA	ERR4659340	NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE	2020-10-08T13:44:54Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000890590.1	2020-11-15T14:26:11Z	Portugal		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA7377179	PDG000000001.2001	Listeria monocytogenes					2020			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB31216		269867	26	2981864	PAIRED	ILLUMINA	ERR4659342	NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE	2020-10-08T13:44:54Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes			PDT000890592.1	2020-11-15T14:26:11Z	Portugal		clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMEA7377181	PDG000000001.2001	Listeria monocytogenes					2020			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB31216		63216	114	2997632	PAIRED	ILLUMINA	ERR4659344	NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE	2020-10-08T13:44:55Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	1029800	4	PDT000894814.1	2020-11-21T06:24:32Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16849183	PDG000000001.2001	Listeria monocytogenes	GCA_015651965.1		Not available		2020-11		PHE	3.9.3	2020-11-09.1	COMBINED	PRJNA248549		475894	21	2954364	PAIRED	ILLUMINA	SRR13093696	PHE	2020-11-21T05:00:46Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAXLJK	AAXLJK000000000.1
Listeria monocytogenes	1032324	4	PDT000898892.1	2020-11-27T06:25:31Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16930264	PDG000000001.2001	Listeria monocytogenes			Not available		2020-11		PHE	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA248549		337005	24	2968303	PAIRED	ILLUMINA	SRR13153595	PHE	2020-11-27T05:00:45Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	1034522	4	PDT000898895.1	2020-11-27T06:25:32Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16930270	PDG000000001.2001	Listeria monocytogenes			Not available		2020-11		PHE	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA248549		475213	28	3020140	PAIRED	ILLUMINA	SRR13153598	PHE	2020-11-27T05:00:45Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	1032304	1/2a	PDT000898901.1	2020-11-27T06:25:33Z	United Kingdom: United Kingdom	human	clinical				Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN16930286	PDG000000001.2001	Listeria monocytogenes			Not available		2020-11		PHE	3.9.3	2020-11-09.1	NUCLEOTIDE	PRJNA248549		425251	21	3087050	PAIRED	ILLUMINA	SRR13153618	PHE	2020-11-27T05:00:46Z	1639			fosX=COMPLETE,lin=COMPLETE				1639		
Listeria monocytogenes	PNUSAL000268	1/2a	PDT000001112.5	2014-01-02T11:03:06Z	USA:NY	blood	clinical	PDS000000366.398	22	16	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02381991	PDG000000001.2001	Listeria monocytogenes	GCA_004453225.1		Listeriosis		2013-09-09	bcrB=COMPLETE,bcrC=COMPLETE	NY	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	17	3048203	PAIRED	ILLUMINA	SRR1016923	CFSAN	2013-10-25T22:11:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMIY	AAAMIY000000000.1
Listeria monocytogenes	PNUSAL000484	1/2a	PDT000066251.2	2015-06-04T19:12:50Z	USA	blood	clinical	PDS000000366.398	27	27	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN02483579	PDG000000001.2001	Listeria monocytogenes	GCA_004488025.1				2013-12-06	bcrB=COMPLETE,bcrC=COMPLETE	NY	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		107911	59	2987612	PAIRED	ILLUMINA	SRR2051390	EDLB-CDC	2015-06-04T18:22:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAOXB	AAAOXB000000000.1
Listeria monocytogenes	NRRL B-57593		PDT000102542.3	2016-01-21T16:24:14Z	USA:HI		clinical	PDS000000366.398	20	0	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN03277649	PDG000000001.2001	Listeria monocytogenes	GCA_004712705.1				2009	bcrB=COMPLETE,bcrC=COMPLETE	USDA	3.6.7	2020-01-06.1	COMBINED	PRJNA229903		544480	26	3069513	PAIRED	ILLUMINA	SRR1805460	CFSAN	2015-02-17T03:22:17Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AABDCZ	AABDCZ000000000.1
Listeria monocytogenes	LiDS0047		PDT000126112.2	2016-04-20T17:11:39Z	Canada:British Columbia,Vancouver	Fluid - Cerebral spinal fluid; Clinical; Human (Homo Sapiens)	clinical	PDS000000366.398	6	4	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN04331102	PDG000000001.2001	Listeria monocytogenes	GCA_010096545.1		Invasive - systemic infection		2002	bcrB=COMPLETE,bcrC=COMPLETE	The Canadian Listeria Detection and Surveillance using Next Generation Genomics (LiDS-NG) Consortium	3.6.7	2020-01-22.1	COMBINED	PRJNA300495	49.2827 N 123.1207 W	509366	19	3050729	PAIRED	ILLUMINA	SRR3112601	NML	2016-01-22T12:07:39Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAKNA	DAAKNA000000000.1
Listeria monocytogenes	LiDS0073		PDT000126131.2	2016-04-20T17:11:40Z	Canada:British Columbia,Vancouver	Fluid - Blood; Clinical; Human (Homo Sapiens); animal - blood	clinical	PDS000000366.398	13	7	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN04331128	PDG000000001.2001	Listeria monocytogenes	GCA_009990545.1		Bacteremia/sepsis/septic shock/disseminated intravascular coagulation		2005	bcrB=COMPLETE,bcrC=COMPLETE	The Canadian Listeria Detection and Surveillance using Next Generation Genomics (LiDS-NG) Consortium	3.6.7	2020-01-22.1	COMBINED	PRJNA300495	49.2827 N 123.1207 W	437998	19	2980519	PAIRED	ILLUMINA	SRR3112622	NML	2016-01-22T12:09:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAHJX	DAAHJX000000000.1
Listeria monocytogenes			PDT000136880.3	2016-06-30T18:13:26Z	USA: NY	mediportBlood	clinical	PDS000000366.398	7	2	Homo sapiens	cat-TC=MISTRANSLATION,catA1=COMPLETE,fosX=COMPLETE,lin=COMPLETE	SAMN03766444	PDG000000001.2001	Listeria monocytogenes	GCA_010099915.1		listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	Memorial Sloan-Kettering Cancer Center	3.6.7	2020-01-22.1	COMBINED	PRJNA286255		342287	32	3128888	PAIRED	ILLUMINA	SRR2062726	GLADSTONE INSTITUTE	2016-06-09T04:00:00Z	1639		Contig	cat-TC=MISTRANSLATION,catA1=COMPLETE,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAAKUW	DAAKUW000000000.1
Listeria monocytogenes	PNUSAL003051	not typed	PDT000214776.2	2017-06-01T15:22:24Z	USA		clinical	PDS000000366.398	17	6	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN07180412	PDG000000001.2001	Listeria monocytogenes	GCA_004594655.1					bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		65990	139	3103581	PAIRED	ILLUMINA	SRR5638447	EDLB-CDC	2017-06-01T13:05:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAUUU	AAAUUU000000000.1
Listeria monocytogenes	PNUSAL003652		PDT000273430.2	2017-12-19T21:41:50Z	USA		clinical	PDS000000366.398	4	7	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN08196844	PDG000000001.2001	Listeria monocytogenes	GCA_005233175.1		gastroenteritis		2015-11-21	bcrB=COMPLETE,bcrC=COMPLETE	CDC	3.6.7	2020-01-06.1	COMBINED	PRJNA212117		516850	28	2996225	PAIRED	ILLUMINA	SRR6389487	EDLB-CDC	2017-12-19T20:14:00Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AACJPO	AACJPO000000000.1
Listeria monocytogenes			PDT000420157.2	2018-12-18T19:55:04Z		clinical isolate	clinical	PDS000000366.398	2	2	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457212	PDG000000001.2001	Listeria monocytogenes	GCA_009311215.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		544918	21	3106946	PAIRED	ILLUMINA	SRR8223640	PUBLIC HEALTH ONTARIO	2018-11-21T02:17:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACNZ	DAACNZ000000000.1
Listeria monocytogenes			PDT000420172.2	2018-12-18T19:55:08Z		clinical isolate	clinical	PDS000000366.398	2	2	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457237	PDG000000001.2001	Listeria monocytogenes	GCA_009311855.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		544918	17	3041875	PAIRED	ILLUMINA	SRR8223655	PUBLIC HEALTH ONTARIO	2018-11-21T03:09:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACON	DAACON000000000.1
Listeria monocytogenes			PDT000420176.2	2018-12-18T19:55:09Z		clinical isolate	clinical	PDS000000366.398	3	3	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457233	PDG000000001.2001	Listeria monocytogenes	GCA_009311935.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		528031	19	3123863	PAIRED	ILLUMINA	SRR8223659	PUBLIC HEALTH ONTARIO	2018-11-21T03:15:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACOS	DAACOS000000000.1
Listeria monocytogenes			PDT000420177.2	2018-12-18T19:55:09Z		clinical isolate	clinical	PDS000000366.398	2	8	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457234	PDG000000001.2001	Listeria monocytogenes	GCA_009311955.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		528162	21	3022718	PAIRED	ILLUMINA	SRR8223660	PUBLIC HEALTH ONTARIO	2018-11-21T03:38:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACOT	DAACOT000000000.1
Listeria monocytogenes			PDT000420178.2	2018-12-18T19:55:09Z		clinical isolate	clinical	PDS000000366.398	2	6	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457235	PDG000000001.2001	Listeria monocytogenes	GCA_009311815.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		545163	20	3082805	PAIRED	ILLUMINA	SRR8223661	PUBLIC HEALTH ONTARIO	2018-11-21T02:53:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACOV	DAACOV000000000.1
Listeria monocytogenes			PDT000420180.2	2018-12-18T19:55:10Z		clinical isolate	clinical	PDS000000366.398	7	5	Homo sapiens	fosX=COMPLETE,lin=COMPLETE	SAMN10457241	PDG000000001.2001	Listeria monocytogenes	GCA_009311895.1		Listeriosis			bcrB=COMPLETE,bcrC=COMPLETE	National Microbiology Lab Canada	3.6.7	2020-01-06.1	COMBINED	PRJNA504601		545164	18	3080682	PAIRED	ILLUMINA	SRR8223663	PUBLIC HEALTH ONTARIO	2018-11-21T02:18:11Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	DAACOZ	DAACOZ000000000.1
